x,y
1.7000000000000002,-1.8330302779823358
1.6500000000000001,-1.8781639970992947
1.6,-1.9209372712298545
1.55,-1.961504524593303
1.5,-2.0
1.4500000000000002,-2.0365411854416298
1.4000000000000001,-2.071231517720798
1.35,-2.1041625412500813
1.3,-2.1354156504062622
1.25,-2.165063509461097
1.2000000000000002,-2.1931712199461306
1.1500000000000001,-2.2197972880423116
1.1,-2.244994432064365
1.05,-2.2688102609076854
1.0,-2.29128784747792
0.9500000000000001,-2.3124662159694354
0.9,-2.33238075793812
0.8500000000000001,-2.3510635891017495
0.8,-2.368543856465402
0.75,-2.384848003542364
0.7000000000000001,-2.4
0.65,-2.414021540914662
0.6000000000000001,-2.4269322199023193
0.55,-2.4387496796514396
0.5,-2.449489742783178
0.45,-2.4591665254715878
0.4,-2.467792535850613
0.35000000000000003,-2.4753787588973126
0.30000000000000004,-2.4819347291981715
0.25,-2.48746859276655
0.2,-2.4919871588754225
0.15000000000000002,-2.495495942693556
0.1,-2.4979991993593593
0.05,-2.4994999499899975
0.0,-2.5
0.0,-2.5
-0.05,-2.4994999499899975
-0.1,-2.4979991993593593
-0.15000000000000002,-2.495495942693556
-0.2,-2.4919871588754225
-0.25,-2.48746859276655
-0.30000000000000004,-2.4819347291981715
-0.35000000000000003,-2.4753787588973126
-0.4,-2.467792535850613
-0.45,-2.4591665254715878
-0.5,-2.449489742783178
-0.55,-2.4387496796514396
-0.6000000000000001,-2.4269322199023193
-0.65,-2.414021540914662
-0.7000000000000001,-2.4
-0.75,-2.384848003542364
-0.8,-2.368543856465402
-0.8500000000000001,-2.3510635891017495
-0.9,-2.33238075793812
-0.9500000000000001,-2.3124662159694354
-1.0,-2.29128784747792
-1.05,-2.2688102609076854
-1.1,-2.244994432064365
-1.1500000000000001,-2.2197972880423116
-1.2000000000000002,-2.1931712199461306
-1.25,-2.165063509461097
-1.3,-2.1354156504062622
-1.35,-2.1041625412500813
-1.4000000000000001,-2.071231517720798
-1.4500000000000002,-2.0365411854416298
-1.5,-2.0
-1.55,-1.961504524593303
-1.6,-1.9209372712298545
-1.6500000000000001,-1.8781639970992947
-1.7000000000000002,-1.8330302779823358
-1.75,-1.7853571071357126
-1.8,-1.7349351572897471
-1.85,-1.6815171720800235
-1.9000000000000001,-1.624807680927192
-1.9500000000000002,-1.5644487847162014
-2.0,-1.5
-2.0500000000000003,-1.430908802125418
-2.1,-1.3564659966250536
-2.15,-1.2757350822173075
-2.2,-1.1874342087037915
-2.25,-1.0897247358851685
-2.3000000000000003,-0.9797958971132708
-2.35,-0.8529361054615986
-2.4000000000000004,-0.6999999999999988
-2.45,-0.4974937185533087
-2.5,-0.0
