x,y
3.033333333333333,5.748816303282693
3.1416666666666666,5.690336594223188
3.25,5.629165124598851
3.3583333333333334,5.565213133584573
3.466666666666667,5.498383600861459
3.575,5.428570253759271
3.6833333333333336,5.355656407533586
3.791666666666667,5.279513603438189
3.9000000000000004,5.2
4.008333333333334,5.116958460735135
4.116666666666667,5.030214265372356
4.2250000000000005,4.939572349910465
4.333333333333334,4.844813951249544
4.441666666666666,4.745692491325394
4.55,4.6419284785528525
4.658333333333333,4.533203123129996
4.766666666666667,4.419150245113747
4.875,4.29934588047996
4.983333333333333,4.173294728255948
5.091666666666667,4.040412176443828
5.2,3.8999999999999995
5.308333333333334,3.7512127668558364
5.416666666666667,3.5930101895516824
5.525,3.4240874696771395
5.633333333333334,3.2427697352040816
5.741666666666667,3.0468449072587993
5.8500000000000005,2.833284313301437
5.958333333333334,2.597742075127721
6.066666666666666,2.3335714164249524
6.175,2.0296243494794806
6.283333333333333,1.6642482453715313
6.391666666666667,1.1817771457522042
6.5,0.0
6.5,-0.0
6.391666666666667,-1.1817771457522042
6.283333333333333,-1.6642482453715313
6.175,-2.0296243494794806
6.066666666666666,-2.3335714164249524
5.958333333333334,-2.597742075127721
5.8500000000000005,-2.833284313301437
5.741666666666667,-3.0468449072587993
5.633333333333334,-3.2427697352040816
5.525,-3.4240874696771395
5.416666666666667,-3.5930101895516824
5.308333333333334,-3.7512127668558364
5.2,-3.8999999999999995
5.091666666666667,-4.040412176443828
4.983333333333333,-4.173294728255948
4.875,-4.29934588047996
4.766666666666667,-4.419150245113747
4.658333333333333,-4.533203123129996
4.55,-4.6419284785528525
4.441666666666666,-4.745692491325394
4.333333333333334,-4.844813951249544
4.2250000000000005,-4.939572349910465
4.116666666666667,-5.030214265372356
4.008333333333334,-5.116958460735135
3.9000000000000004,-5.2
3.791666666666667,-5.279513603438189
3.6833333333333336,-5.355656407533586
3.575,-5.428570253759271
3.466666666666667,-5.498383600861459
3.3583333333333334,-5.565213133584573
3.25,-5.629165124598851
3.1416666666666666,-5.690336594223188
3.033333333333333,-5.748816303282693
2.9250000000000003,-5.804685607334819
2.816666666666667,-5.858019194991503
2.7083333333333335,-5.908885728761012
2.6,-5.957348403442592
2.4916666666666667,-6.003465434415545
2.3833333333333333,-6.0472904860129075
2.275,-6.088873048438439
2.166666666666667,-6.128258770283412
2.0583333333333336,-6.165489752557285
1.9500000000000002,-6.200604809210146
1.8416666666666668,-6.233639698353514
1.7333333333333334,-6.264627327747083
1.625,-6.2935979375870525
1.5166666666666666,-6.320579263186422
1.4083333333333334,-6.345596679763237
1.3,-6.368673331236264
1.1916666666666667,-6.3898302446587385
1.0833333333333335,-6.40908643169125
0.9750000000000001,-6.426458978317686
0.8666666666666667,-6.441963123838019
0.7583333333333333,-6.455612330023818
0.65,-6.46741834119303
0.5416666666666667,-6.47739123584659
0.43333333333333335,-6.485539470408165
0.325,-6.491869915517408
0.21666666666666667,-6.496387885244812
0.10833333333333334,-6.499097159520612
0.0,-6.5
0.0,-6.5
-0.10833333333333334,-6.499097159520612
-0.21666666666666667,-6.496387885244812
-0.325,-6.491869915517408
-0.43333333333333335,-6.485539470408165
-0.5416666666666667,-6.47739123584659
-0.65,-6.46741834119303
-0.7583333333333333,-6.455612330023818
-0.8666666666666667,-6.441963123838019
-0.9750000000000001,-6.426458978317686
-1.0833333333333335,-6.40908643169125
-1.1916666666666667,-6.3898302446587385
-1.3,-6.368673331236264
-1.4083333333333334,-6.345596679763237
-1.5166666666666666,-6.320579263186422
-1.625,-6.2935979375870525
-1.7333333333333334,-6.264627327747083
-1.8416666666666668,-6.233639698353514
-1.9500000000000002,-6.200604809210146
-2.0583333333333336,-6.165489752557285
-2.166666666666667,-6.128258770283412
-2.275,-6.088873048438439
-2.3833333333333333,-6.0472904860129075
-2.4916666666666667,-6.003465434415545
-2.6,-5.957348403442592
-2.7083333333333335,-5.908885728761012
-2.816666666666667,-5.858019194991503
-2.9250000000000003,-5.804685607334819
-3.033333333333333,-5.748816303282693
-3.1416666666666666,-5.690336594223188
-3.25,-5.629165124598851
-3.3583333333333334,-5.565213133584573
-3.466666666666667,-5.498383600861459
-3.575,-5.428570253759271
-3.6833333333333336,-5.355656407533586
-3.791666666666667,-5.279513603438189
-3.9000000000000004,-5.2
-4.008333333333334,-5.116958460735135
-4.116666666666667,-5.030214265372356
-4.2250000000000005,-4.939572349910465
-4.333333333333334,-4.844813951249544
-4.441666666666666,-4.745692491325394
-4.55,-4.6419284785528525
-4.658333333333333,-4.533203123129996
-4.766666666666667,-4.419150245113747
-4.875,-4.29934588047996
-4.983333333333333,-4.173294728255948
-5.091666666666667,-4.040412176443828
-5.2,-3.8999999999999995
-5.308333333333334,-3.7512127668558364
-5.416666666666667,-3.5930101895516824
-5.525,-3.4240874696771395
-5.633333333333334,-3.2427697352040816
-5.741666666666667,-3.0468449072587993
-5.8500000000000005,-2.833284313301437
-5.958333333333334,-2.597742075127721
-6.066666666666666,-2.3335714164249524
-6.175,-2.0296243494794806
-6.283333333333333,-1.6642482453715313
-6.391666666666667,-1.1817771457522042
-6.5,-0.0
