x,y
2.7,8.58545281275251
2.8125,8.549259836383499
2.9250000000000003,8.511426143719982
3.0375,8.471929753603957
3.15,8.430747297837838
3.2625,8.38785394186141
3.375,8.34322329798262
3.4875000000000003,8.296827330371531
3.6,8.248636250920512
3.7125,8.198618404950922
3.825,8.146740145604252
3.9375,8.092965695590214
4.05,8.037256994771289
4.1625000000000005,7.9795735318374
4.275,7.9198721580591185
4.3875,7.858106880795145
4.5,7.794228634059948
4.6125,7.7281850230180185
4.7250000000000005,7.659920038747141
4.8375,7.589373738985318
4.95,7.51648188982053
5.0625,7.441175562369161
5.175,7.363380677379107
5.2875000000000005,7.283017489337781
5.4,7.2
5.5125,7.114235289193069
5.625,7.025622748198198
5.7375,6.934053197805739
5.8500000000000005,6.8394078691067985
5.9625,6.741557219960385
6.075,6.640359553518167
6.1875,6.535659396725016
6.3,6.427285585688566
6.4125000000000005,6.315048990308784
6.525,6.198739791280159
6.6375,6.078124196658044
6.75,5.952940449895329
6.8625,5.822893932573391
6.9750000000000005,5.687651096894042
7.0875,5.546831866029472
7.2,5.3999999999999995
7.3125,5.246650717362458
7.425,5.086194549955793
7.5375000000000005,4.917935923738738
7.65,4.741044188783731
7.7625,4.5545135579993605
7.875,4.357106264483344
7.9875,4.1472694330125215
8.1,3.9230090491866063
8.2125,3.681690338689552
8.325000000000001,3.419703934553396
8.4375,3.1318674540918874
8.55,2.810249099279278
8.6625,2.441535121598705
8.775,1.9998437438960077
8.887500000000001,1.4185710239533251
9.0,0.0
9.0,-0.0
8.887500000000001,-1.4185710239533251
8.775,-1.9998437438960077
8.6625,-2.441535121598705
8.55,-2.810249099279278
8.4375,-3.1318674540918874
8.325000000000001,-3.419703934553396
8.2125,-3.681690338689552
8.1,-3.9230090491866063
7.9875,-4.1472694330125215
7.875,-4.357106264483344
7.7625,-4.5545135579993605
7.65,-4.741044188783731
7.5375000000000005,-4.917935923738738
7.425,-5.086194549955793
7.3125,-5.246650717362458
7.2,-5.3999999999999995
7.0875,-5.546831866029472
6.9750000000000005,-5.687651096894042
6.8625,-5.822893932573391
6.75,-5.952940449895329
6.6375,-6.078124196658044
6.525,-6.198739791280159
6.4125000000000005,-6.315048990308784
6.3,-6.427285585688566
6.1875,-6.535659396725016
6.075,-6.640359553518167
5.9625,-6.741557219960385
5.8500000000000005,-6.8394078691067985
5.7375,-6.934053197805739
5.625,-7.025622748198198
5.5125,-7.114235289193069
5.4,-7.2
5.2875000000000005,-7.283017489337781
5.175,-7.363380677379107
5.0625,-7.441175562369161
4.95,-7.51648188982053
4.8375,-7.589373738985318
4.7250000000000005,-7.659920038747141
4.6125,-7.7281850230180185
4.5,-7.794228634059948
4.3875,-7.858106880795145
4.275,-7.9198721580591185
4.1625000000000005,-7.9795735318374
4.05,-8.037256994771289
3.9375,-8.092965695590214
3.825,-8.146740145604252
3.7125,-8.198618404950922
3.6,-8.248636250920512
3.4875000000000003,-8.296827330371531
3.375,-8.34322329798262
3.2625,-8.38785394186141
3.15,-8.430747297837838
3.0375,-8.471929753603957
2.9250000000000003,-8.511426143719982
2.8125,-8.549259836383499
2.7,-8.58545281275251
2.5875,-8.620025739520736
2.475,-8.652998035363234
2.3625000000000003,-8.684387931800375
2.25,-8.714212528966687
2.1375,-8.742487846717317
2.025,-8.769228871457285
1.9125,-8.794449599036883
1.8,-8.818163074019441
1.6875,-8.840381425594712
1.575,-8.861115900381847
1.4625000000000001,-8.88037689233965
1.35,-8.898173969978334
1.2375,-8.914515901045888
1.125,-8.929410674842993
1.0125,-8.94286552230324
0.9,-8.95488693395958
0.7875,-8.965480675903551
0.675,-8.974651803830609
0.5625,-8.982404675252614
0.45,-8.98874295994718
0.3375,-8.993669648702914
0.225,-8.997187060409493
0.1125,-8.999296847532033
0.0,-9.0
0.0,-9.0
-0.1125,-8.999296847532033
-0.225,-8.997187060409493
-0.3375,-8.993669648702914
-0.45,-8.98874295994718
-0.5625,-8.982404675252614
-0.675,-8.974651803830609
-0.7875,-8.965480675903551
-0.9,-8.95488693395958
-1.0125,-8.94286552230324
-1.125,-8.929410674842993
-1.2375,-8.914515901045888
-1.35,-8.898173969978334
-1.4625000000000001,-8.88037689233965
-1.575,-8.861115900381847
-1.6875,-8.840381425594712
-1.8,-8.818163074019441
-1.9125,-8.794449599036883
-2.025,-8.769228871457285
-2.1375,-8.742487846717317
-2.25,-8.714212528966687
-2.3625000000000003,-8.684387931800375
-2.475,-8.652998035363234
-2.5875,-8.620025739520736
-2.7,-8.58545281275251
-2.8125,-8.549259836383499
-2.9250000000000003,-8.511426143719982
-3.0375,-8.471929753603957
-3.15,-8.430747297837838
-3.2625,-8.38785394186141
-3.375,-8.34322329798262
-3.4875000000000003,-8.296827330371531
-3.6,-8.248636250920512
-3.7125,-8.198618404950922
-3.825,-8.146740145604252
-3.9375,-8.092965695590214
-4.05,-8.037256994771289
-4.1625000000000005,-7.9795735318374
-4.275,-7.9198721580591185
-4.3875,-7.858106880795145
-4.5,-7.794228634059948
-4.6125,-7.7281850230180185
-4.7250000000000005,-7.659920038747141
-4.8375,-7.589373738985318
-4.95,-7.51648188982053
-5.0625,-7.441175562369161
-5.175,-7.363380677379107
-5.2875000000000005,-7.283017489337781
-5.4,-7.2
-5.5125,-7.114235289193069
-5.625,-7.025622748198198
-5.7375,-6.934053197805739
-5.8500000000000005,-6.8394078691067985
-5.9625,-6.741557219960385
-6.075,-6.640359553518167
-6.1875,-6.535659396725016
-6.3,-6.427285585688566
-6.4125000000000005,-6.315048990308784
-6.525,-6.198739791280159
-6.6375,-6.078124196658044
-6.75,-5.952940449895329
-6.8625,-5.822893932573391
-6.9750000000000005,-5.687651096894042
-7.0875,-5.546831866029472
-7.2,-5.3999999999999995
-7.3125,-5.246650717362458
-7.425,-5.086194549955793
-7.5375000000000005,-4.917935923738738
-7.65,-4.741044188783731
-7.7625,-4.5545135579993605
-7.875,-4.357106264483344
-7.9875,-4.1472694330125215
-8.1,-3.9230090491866063
-8.2125,-3.681690338689552
-8.325000000000001,-3.419703934553396
-8.4375,-3.1318674540918874
-8.55,-2.810249099279278
-8.6625,-2.441535121598705
-8.775,-1.9998437438960077
-8.887500000000001,-1.4185710239533251
-9.0,-0.0
