x,y
4.666666666666667,-5.217491947499509
4.55,-5.319539453749733
4.433333333333334,-5.417153824247153
4.316666666666666,-5.510570650022454
4.2,-5.6
4.083333333333333,-5.685630034471896
3.966666666666667,-5.767629977343861
3.85,-5.8461525809715225
3.7333333333333334,-5.921336185543109
3.6166666666666667,-5.993306451552617
3.5,-6.06217782649107
3.3833333333333333,-6.128054793778818
3.2666666666666666,-6.191032941996746
3.15,-6.251199884822113
3.033333333333333,-6.308636056144695
2.9166666666666665,-6.3634154002041665
2.8,-6.4156059729381765
2.6833333333333336,-6.4652704678321244
2.566666666666667,-6.512466677244669
2.45,-6.557247898318319
2.3333333333333335,-6.599663291074443
2.216666666666667,-6.639758195061692
2.1,-6.67757440991862
1.9833333333333334,-6.713150444380707
1.8666666666666667,-6.746521737573782
1.75,-6.777720855862979
1.6333333333333333,-6.806777668046917
1.5166666666666666,-6.833719501283486
1.4,-6.858571279792899
1.2833333333333334,-6.8813556480940266
1.1666666666666667,-6.902093080282885
1.05,-6.920801976649816
0.9333333333333333,-6.937498748748636
0.8166666666666667,-6.952197893871804
0.7,-6.964912059746339
0.5833333333333334,-6.975652100142482
0.4666666666666667,-6.984427121978024
0.35,-6.9912445244033625
0.23333333333333334,-6.996110030263644
0.11666666666666667,-6.9990277102529665
0.0,-7.0
0.0,-7.0
-0.11666666666666667,-6.9990277102529665
-0.23333333333333334,-6.996110030263644
-0.35,-6.9912445244033625
-0.4666666666666667,-6.984427121978024
-0.5833333333333334,-6.975652100142482
-0.7,-6.964912059746339
-0.8166666666666667,-6.952197893871804
-0.9333333333333333,-6.937498748748636
-1.05,-6.920801976649816
-1.1666666666666667,-6.902093080282885
-1.2833333333333334,-6.8813556480940266
-1.4,-6.858571279792899
-1.5166666666666666,-6.833719501283486
-1.6333333333333333,-6.806777668046917
-1.75,-6.777720855862979
-1.8666666666666667,-6.746521737573782
-1.9833333333333334,-6.713150444380707
-2.1,-6.67757440991862
-2.216666666666667,-6.639758195061692
-2.3333333333333335,-6.599663291074443
-2.45,-6.557247898318319
-2.566666666666667,-6.512466677244669
-2.6833333333333336,-6.4652704678321244
-2.8,-6.4156059729381765
-2.9166666666666665,-6.3634154002041665
-3.033333333333333,-6.308636056144695
-3.15,-6.251199884822113
-3.2666666666666666,-6.191032941996746
-3.3833333333333333,-6.128054793778818
-3.5,-6.06217782649107
-3.6166666666666667,-5.993306451552617
-3.7333333333333334,-5.921336185543109
-3.85,-5.8461525809715225
-3.966666666666667,-5.767629977343861
-4.083333333333333,-5.685630034471896
-4.2,-5.6
-4.316666666666666,-5.510570650022454
-4.433333333333334,-5.417153824247153
-4.55,-5.319539453749733
-4.666666666666667,-5.217491947499509
-4.783333333333333,-5.110745759888886
-4.9,-4.998999899979994
-5.016666666666667,-4.881911055678458
-5.133333333333334,-4.759084879353265
-5.25,-4.630064794363034
-5.366666666666667,-4.494317399660251
-5.483333333333333,-4.351213113093354
-5.6,-4.2
-5.716666666666667,-4.039767595075516
-5.833333333333333,-3.869395588747967
-5.95,-3.687478813498458
-6.066666666666666,-3.492213560989012
-6.183333333333334,-3.2812175924325535
-6.3,-3.051229260478472
-6.416666666666667,-2.797568388599086
-6.533333333333333,-2.513076909996102
-6.65,-2.1857492994394385
-6.766666666666667,-1.7922673411693422
-6.883333333333334,-1.2726830800408306
-7.0,-0.0
